protein	date	y
NSP5	2020-10-14	0.00
NS7b	2020-10-14	0.00
NSP6	2020-10-14	0.00
NSP7	2020-10-14	0.00
NSP8	2020-10-14	0.00
Spike	2020-10-14	0.00
NSP9	2020-10-14	0.00
NSP10	2020-10-14	0.00
NSP11	2020-10-14	0.00
NSP12	2020-10-14	0.00
M	2020-10-14	0.00
NSP13	2020-10-14	0.00
N	2020-10-14	0.00
NSP14	2020-10-14	0.00
NS3	2020-10-14	0.00
NSP15	2020-10-14	0.00
NSP16	2020-10-14	0.00
NS9b	2020-10-14	0.00
NS6	2020-10-14	0.00
NS9c	2020-10-14	0.00
NSP1	2020-10-14	0.00
NSP2	2020-10-14	0.00
NS8	2020-10-14	0.00
NSP3	2020-10-14	0.00
NSP4	2020-10-15	0.00
E	2020-10-15	0.00
NS7a	2020-10-15	0.00
NSP5	2020-10-15	0.00
NS7b	2020-10-15	0.00
NSP6	2020-10-15	0.00
NSP7	2020-10-15	0.00
NSP8	2020-10-15	0.00
Spike	2020-10-15	0.00
NSP9	2020-10-15	0.00
NSP10	2020-10-15	0.00
NSP11	2020-10-15	0.00
NSP12	2020-10-15	0.00
M	2020-10-15	0.00
NSP13	2020-10-15	0.00
N	2020-10-15	0.00
NSP14	2020-10-15	0.00
NS3	2020-10-15	0.00
NSP15	2020-10-15	0.00
NSP16	2020-10-15	0.00
NS9b	2020-10-15	0.00
NS6	2020-10-15	0.00
NS9c	2020-10-15	0.00
NSP1	2020-10-15	0.00
NSP2	2020-10-15	0.00
NS8	2020-10-15	0.00
NSP3	2020-10-15	0.00
NSP4	2020-10-16	0.00
E	2020-10-16	0.00
NS7a	2020-10-16	0.00
NSP5	2020-10-16	0.00
NS7b	2020-10-16	0.00
NSP6	2020-10-16	0.00
NSP7	2020-10-16	0.00
NSP8	2020-10-16	0.00
Spike	2020-10-16	0.00
NSP9	2020-10-16	0.00
NSP10	2020-10-16	0.00
NSP11	2020-10-16	0.00
NSP12	2020-10-16	0.00
M	2020-10-16	0.00
NSP13	2020-10-16	0.00
N	2020-10-16	0.00
NSP14	2020-10-16	0.00
NS3	2020-10-16	0.00
NSP15	2020-10-16	0.00
NSP16	2020-10-16	0.00
NS9b	2020-10-16	0.00
NS6	2020-10-16	0.00
NS9c	2020-10-16	0.00
NSP1	2020-10-16	0.00
NSP2	2020-10-16	0.00
NS8	2020-10-16	0.00
NSP3	2020-10-16	0.00
NSP4	2020-10-19	0.00
E	2020-10-19	0.00
NS7a	2020-10-19	0.00
NSP5	2020-10-19	0.00
NS7b	2020-10-19	0.00
NSP6	2020-10-19	0.00
NSP7	2020-10-19	0.00
NSP8	2020-10-19	0.00
Spike	2020-10-19	0.00
NSP9	2020-10-19	0.00
NSP10	2020-10-19	0.00
NSP11	2020-10-19	0.00
NSP12	2020-10-19	0.00
M	2020-10-19	0.00
NSP13	2020-10-19	0.00
N	2020-10-19	0.00
NSP14	2020-10-19	0.00
NS3	2020-10-19	0.00
NSP15	2020-10-19	0.00
NSP16	2020-10-19	0.00
NS9b	2020-10-19	0.00
NS6	2020-10-19	0.00
NS9c	2020-10-19	0.00
NSP1	2020-10-19	0.00
NSP2	2020-10-19	0.00
NS8	2020-10-19	0.00
NSP3	2020-10-19	0.00
NSP4	2020-10-20	0.00
E	2020-10-20	0.00
NS7a	2020-10-20	0.00
NSP5	2020-10-20	0.00
NS7b	2020-10-20	0.00
NSP6	2020-10-20	0.00
NSP7	2020-10-20	0.00
NSP8	2020-10-20	0.00
Spike	2020-10-20	2.00
NSP9	2020-10-20	0.00
NSP10	2020-10-20	0.00
NSP11	2020-10-20	0.00
NSP12	2020-10-20	2.00
M	2020-10-20	0.00
NSP13	2020-10-20	0.00
N	2020-10-20	1.00
NSP14	2020-10-20	0.00
NS3	2020-10-20	1.00
NSP15	2020-10-20	0.00
NSP16	2020-10-20	0.00
NS9b	2020-10-20	0.00
NS6	2020-10-20	0.00
NS9c	2020-10-20	0.00
NSP1	2020-10-20	0.00
NSP2	2020-10-20	0.00
NS8	2020-10-20	0.00
NSP3	2020-10-20	1.00
NSP4	2020-10-21	0.00
E	2020-10-21	0.00
NS7a	2020-10-21	0.00
NSP5	2020-10-21	0.00
NS7b	2020-10-21	0.00
NSP6	2020-10-21	0.00
NSP7	2020-10-21	0.00
NSP8	2020-10-21	0.00
Spike	2020-10-21	0.00
NSP9	2020-10-21	0.00
NSP10	2020-10-21	0.00
NSP11	2020-10-21	0.00
NSP12	2020-10-21	0.00
M	2020-10-21	0.00
NSP13	2020-10-21	0.00
N	2020-10-21	0.00
NSP14	2020-10-21	0.00
NS3	2020-10-21	0.00
NSP15	2020-10-21	0.00
NSP16	2020-10-21	0.00
NS9b	2020-10-21	0.00
NS6	2020-10-21	0.00
NS9c	2020-10-21	0.00
NSP1	2020-10-21	0.00
NSP2	2020-10-21	0.00
NS8	2020-10-21	0.00
NSP3	2020-10-21	0.00
NSP4	2020-10-22	0.00
E	2020-10-22	0.00
NS7a	2020-10-22	0.00
NSP5	2020-10-22	0.00
NS7b	2020-10-22	0.00
NSP6	2020-10-22	0.00
NSP7	2020-10-22	0.00
NSP8	2020-10-22	0.00
Spike	2020-10-22	0.00
NSP9	2020-10-22	0.00
NSP10	2020-10-22	0.00
NSP11	2020-10-22	0.00
NSP12	2020-10-22	0.00
M	2020-10-22	0.00
NSP13	2020-10-22	0.00
N	2020-10-22	0.00
NSP14	2020-10-22	0.00
NS3	2020-10-22	0.00
NSP15	2020-10-22	0.00
NSP16	2020-10-22	0.00
NS9b	2020-10-22	0.00
NS6	2020-10-22	0.00
NS9c	2020-10-22	0.00
NSP1	2020-10-22	0.00
NSP2	2020-10-22	0.00
NS8	2020-10-22	0.00
NSP3	2020-10-22	0.00
NSP4	2020-10-23	0.00
E	2020-10-23	0.00
NS7a	2020-10-23	0.00
NSP5	2020-10-23	0.00
NS7b	2020-10-23	0.00
NSP6	2020-10-23	0.00
NSP7	2020-10-23	0.00
NSP8	2020-10-23	0.00
Spike	2020-10-23	0.00
NSP9	2020-10-23	0.00
NSP10	2020-10-23	0.00
NSP11	2020-10-23	0.00
NSP12	2020-10-23	0.00
M	2020-10-23	0.00
NSP13	2020-10-23	0.00
N	2020-10-23	0.00
NSP14	2020-10-23	0.00
NS3	2020-10-23	0.00
NSP15	2020-10-23	0.00
NSP16	2020-10-23	0.00
NS9b	2020-10-23	0.00
NS6	2020-10-23	0.00
NS9c	2020-10-23	0.00
NSP1	2020-10-23	0.00
NSP2	2020-10-23	0.00
NS8	2020-10-23	0.00
NSP3	2020-10-23	0.00
NSP4	2020-10-26	0.00
E	2020-10-26	0.00
NS7a	2020-10-26	0.00
NSP5	2020-10-26	0.00
NS7b	2020-10-26	0.00
NSP6	2020-10-26	0.00
NSP7	2020-10-26	0.00
NSP8	2020-10-26	0.00
Spike	2020-10-26	0.00
NSP9	2020-10-26	0.00
NSP10	2020-10-26	0.00
NSP11	2020-10-26	0.00
NSP12	2020-10-26	0.00
M	2020-10-26	0.00
NSP13	2020-10-26	0.00
N	2020-10-26	0.00
NSP14	2020-10-26	0.00
NS3	2020-10-26	0.00
NSP15	2020-10-26	0.00
NSP16	2020-10-26	0.00
NS9b	2020-10-26	0.00
NS6	2020-10-26	0.00
NS9c	2020-10-26	0.00
NSP1	2020-10-26	0.00
NSP2	2020-10-26	0.00
NS8	2020-10-26	0.00
NSP3	2020-10-26	0.00
NSP4	2020-10-27	0.00
E	2020-10-27	0.00
NS7a	2020-10-27	0.00
NSP5	2020-10-27	0.00
NS7b	2020-10-27	0.00
NSP6	2020-10-27	0.00
NSP7	2020-10-27	0.00
NSP8	2020-10-27	0.00
Spike	2020-10-27	2.00
NSP9	2020-10-27	0.00
NSP10	2020-10-27	0.00
NSP11	2020-10-27	0.00
NSP12	2020-10-27	1.00
M	2020-10-27	0.00
NSP13	2020-10-27	0.00
N	2020-10-27	1.00
NSP14	2020-10-27	0.00
NS3	2020-10-27	1.00
NSP15	2020-10-27	0.00
NSP16	2020-10-27	0.00
NS9b	2020-10-27	0.00
NS6	2020-10-27	0.00
NS9c	2020-10-27	0.00
NSP1	2020-10-27	0.00
NSP2	2020-10-27	0.00
NS8	2020-10-27	0.00
NSP3	2020-10-27	1.00
NSP4	2020-10-28	0.00
E	2020-10-28	0.00
NS7a	2020-10-28	0.00
NSP5	2020-10-28	0.00
NS7b	2020-10-28	0.00
NSP6	2020-10-28	0.00
NSP7	2020-10-28	0.00
NSP8	2020-10-28	0.00
Spike	2020-10-28	0.00
NSP9	2020-10-28	0.00
NSP10	2020-10-28	0.00
NSP11	2020-10-28	0.00
NSP12	2020-10-28	0.00
M	2020-10-28	0.00
NSP13	2020-10-28	0.00
N	2020-10-28	0.00
NSP14	2020-10-28	0.00
NS3	2020-10-28	0.00
NSP15	2020-10-28	0.00
NSP16	2020-10-28	0.00
NS9b	2020-10-28	0.00
NS6	2020-10-28	0.00
NS9c	2020-10-28	0.00
NSP1	2020-10-28	0.00
NSP2	2020-10-28	0.00
NS8	2020-10-28	0.00
NSP3	2020-10-28	0.00
NSP4	2020-10-29	0.00
E	2020-10-29	0.00
NS7a	2020-10-29	0.00
NSP5	2020-10-29	0.00
NS7b	2020-10-29	0.00
NSP6	2020-10-29	0.00
NSP7	2020-10-29	0.00
NSP8	2020-10-29	0.00
Spike	2020-10-29	0.00
NSP9	2020-10-29	0.00
NSP10	2020-10-29	0.00
NSP11	2020-10-29	0.00
NSP12	2020-10-29	0.00
M	2020-10-29	0.00
NSP13	2020-10-29	0.00
N	2020-10-29	0.00
NSP14	2020-10-29	0.00
NS3	2020-10-29	0.00
NSP15	2020-10-29	0.00
NSP16	2020-10-29	0.00
NS9b	2020-10-29	0.00
NS6	2020-10-29	0.00
NS9c	2020-10-29	0.00
NSP1	2020-10-29	0.00
NSP2	2020-10-29	0.00
NS8	2020-10-29	0.00
NSP3	2020-10-29	0.00
NSP4	2020-10-30	0.00
E	2020-10-30	0.00
NS7a	2020-10-30	0.00
NSP5	2020-10-30	0.00
NS7b	2020-10-30	0.00
NSP6	2020-10-30	0.00
NSP7	2020-10-30	0.00
NSP8	2020-10-30	0.00
Spike	2020-10-30	0.00
NSP9	2020-10-30	0.00
NSP10	2020-10-30	0.00
NSP11	2020-10-30	0.00
NSP12	2020-10-30	0.00
M	2020-10-30	0.00
NSP13	2020-10-30	0.00
N	2020-10-30	0.00
NSP14	2020-10-30	0.00
NS3	2020-10-30	0.00
NSP15	2020-10-30	0.00
NSP16	2020-10-30	0.00
NS9b	2020-10-30	0.00
NS6	2020-10-30	0.00
NS9c	2020-10-30	0.00
NSP1	2020-10-30	0.00
NSP2	2020-10-30	0.00
NS8	2020-10-30	0.00
NSP3	2020-10-30	0.00
NSP4	2020-11-02	0.00
E	2020-11-02	0.00
NS7a	2020-11-02	0.00
NSP5	2020-11-02	0.00
NS7b	2020-11-02	0.00
NSP6	2020-11-02	0.00
NSP7	2020-11-02	0.00
NSP8	2020-11-02	0.00
Spike	2020-11-02	0.00
NSP9	2020-11-02	0.00
NSP10	2020-11-02	0.00
NSP11	2020-11-02	0.00
NSP12	2020-11-02	0.00
M	2020-11-02	0.00
NSP13	2020-11-02	0.00
N	2020-11-02	0.00
NSP14	2020-11-02	0.00
NS3	2020-11-02	0.00
NSP15	2020-11-02	0.00
NSP16	2020-11-02	0.00
NS9b	2020-11-02	0.00
NS6	2020-11-02	0.00
NS9c	2020-11-02	0.00
NSP1	2020-11-02	0.00
NSP2	2020-11-02	0.00
NS8	2020-11-02	0.00
NSP3	2020-11-02	0.00
NSP4	2020-11-03	0.00
E	2020-11-03	0.00
NS7a	2020-11-03	0.00
NSP5	2020-11-03	0.00
NS7b	2020-11-03	0.00
NSP6	2020-11-03	0.00
NSP7	2020-11-03	0.00
NSP8	2020-11-03	0.00
Spike	2020-11-03	2.00
NSP9	2020-11-03	0.00
NSP10	2020-11-03	0.00
NSP11	2020-11-03	0.00
NSP12	2020-11-03	1.00
M	2020-11-03	0.00
NSP13	2020-11-03	0.00
N	2020-11-03	1.00
NSP14	2020-11-03	0.00
NS3	2020-11-03	1.00
NSP15	2020-11-03	0.00
NSP16	2020-11-03	0.00
NS9b	2020-11-03	0.00
NS6	2020-11-03	0.00
NS9c	2020-11-03	0.00
NSP1	2020-11-03	0.00
NSP2	2020-11-03	0.00
NS8	2020-11-03	0.00
NSP3	2020-11-03	1.00
NSP4	2020-11-04	0.00
E	2020-11-04	0.00
NS7a	2020-11-04	0.00
NSP5	2020-11-04	0.00
NS7b	2020-11-04	0.00
NSP6	2020-11-04	0.00
NSP7	2020-11-04	0.00
NSP8	2020-11-04	0.00
Spike	2020-11-04	0.00
NSP9	2020-11-04	0.00
NSP10	2020-11-04	0.00
NSP11	2020-11-04	0.00
NSP12	2020-11-04	0.00
M	2020-11-04	0.00
NSP13	2020-11-04	0.00
N	2020-11-04	0.00
NSP14	2020-11-04	0.00
NS3	2020-11-04	0.00
NSP15	2020-11-04	0.00
NSP16	2020-11-04	0.00
NS9b	2020-11-04	0.00
NS6	2020-11-04	0.00
NS9c	2020-11-04	0.00
NSP1	2020-11-04	0.00
NSP2	2020-11-04	0.00
NS8	2020-11-04	0.00
NSP3	2020-11-04	0.00
NSP4	2020-11-05	0.00
E	2020-11-05	0.00
NS7a	2020-11-05	0.00
NSP5	2020-11-05	0.00
NS7b	2020-11-05	0.00
NSP6	2020-11-05	0.00
NSP7	2020-11-05	0.00
NSP8	2020-11-05	0.00
Spike	2020-11-05	0.00
NSP9	2020-11-05	0.00
NSP10	2020-11-05	0.00
NSP11	2020-11-05	0.00
NSP12	2020-11-05	0.00
M	2020-11-05	0.00
NSP13	2020-11-05	0.00
N	2020-11-05	0.00
NSP14	2020-11-05	0.00
NS3	2020-11-05	0.00
NSP15	2020-11-05	0.00
NSP16	2020-11-05	0.00
NS9b	2020-11-05	0.00
NS6	2020-11-05	0.00
NS9c	2020-11-05	0.00
NSP1	2020-11-05	0.00
NSP2	2020-11-05	0.00
NS8	2020-11-05	0.00
NSP3	2020-11-05	0.00
NSP4	2020-11-06	0.00
E	2020-11-06	0.00
NS7a	2020-11-06	0.00
NSP5	2020-11-06	0.00
NS7b	2020-11-06	0.00
NSP6	2020-11-06	0.00
NSP7	2020-11-06	0.00
NSP8	2020-11-06	0.00
Spike	2020-11-06	0.00
NSP9	2020-11-06	0.00
NSP10	2020-11-06	0.00
NSP11	2020-11-06	0.00
NSP12	2020-11-06	0.00
M	2020-11-06	0.00
NSP13	2020-11-06	0.00
N	2020-11-06	0.00
NSP14	2020-11-06	0.00
NS3	2020-11-06	0.00
NSP15	2020-11-06	0.00
NSP16	2020-11-06	0.00
NS9b	2020-11-06	0.00
NS6	2020-11-06	0.00
NS9c	2020-11-06	0.00
NSP1	2020-11-06	0.00
NSP2	2020-11-06	0.00
NS8	2020-11-06	0.00
NSP3	2020-11-06	0.00
NSP4	2020-11-07	0.00
E	2020-11-07	0.00
NS7a	2020-11-07	0.00
NSP5	2020-11-07	0.00
NS7b	2020-11-07	0.00
NSP6	2020-11-07	0.00
NSP7	2020-11-07	0.00
NSP8	2020-11-07	0.00
Spike	2020-11-07	0.00
NSP9	2020-11-07	0.00
NSP10	2020-11-07	0.00
NSP11	2020-11-07	0.00
NSP12	2020-11-07	0.00
M	2020-11-07	0.00
NSP13	2020-11-07	0.00
N	2020-11-07	0.00
NSP14	2020-11-07	0.00
NS3	2020-11-07	0.00
NSP15	2020-11-07	0.00
NSP16	2020-11-07	0.00
NS9b	2020-11-07	0.00
NS6	2020-11-07	0.00
NS9c	2020-11-07	0.00
NSP1	2020-11-07	0.00
NSP2	2020-11-07	0.00
NS8	2020-11-07	0.00
NSP3	2020-11-07	0.00
NSP4	2020-11-09	0.00
E	2020-11-09	0.00
NS7a	2020-11-09	0.00
NSP5	2020-11-09	0.00
NS7b	2020-11-09	0.00
NSP6	2020-11-09	0.00
NSP7	2020-11-09	0.00
NSP8	2020-11-09	0.00
Spike	2020-11-09	0.00
NSP9	2020-11-09	0.00
NSP10	2020-11-09	0.00
NSP11	2020-11-09	0.00
NSP12	2020-11-09	0.00
M	2020-11-09	0.00
NSP13	2020-11-09	0.00
N	2020-11-09	0.00
NSP14	2020-11-09	0.00
NS3	2020-11-09	0.00
NSP15	2020-11-09	0.00
NSP16	2020-11-09	0.00
NS9b	2020-11-09	0.00
NS6	2020-11-09	0.00
NS9c	2020-11-09	0.00
NSP1	2020-11-09	0.00
NSP2	2020-11-09	0.00
NS8	2020-11-09	0.00
NSP3	2020-11-09	0.00
NSP4	2020-11-10	0.00
E	2020-11-10	0.00
NS7a	2020-11-10	0.00
NSP5	2020-11-10	0.00
NS7b	2020-11-10	0.00
NSP6	2020-11-10	0.00
NSP7	2020-11-10	0.00
NSP8	2020-11-10	0.00
Spike	2020-11-10	2.00
NSP9	2020-11-10	0.00
NSP10	2020-11-10	0.00
NSP11	2020-11-10	0.00
NSP12	2020-11-10	1.00
M	2020-11-10	0.00
NSP13	2020-11-10	0.00
N	2020-11-10	1.00
NSP14	2020-11-10	0.00
NS3	2020-11-10	1.00
NSP15	2020-11-10	0.00
NSP16	2020-11-10	0.00
NS9b	2020-11-10	0.00
NS6	2020-11-10	0.00
NS9c	2020-11-10	0.00
NSP1	2020-11-10	0.00
NSP2	2020-11-10	0.00
NS8	2020-11-10	0.00
NSP3	2020-11-10	1.00
NSP4	2020-11-13	0.00
E	2020-11-13	0.00
NS7a	2020-11-13	0.00
NSP5	2020-11-13	0.00
NS7b	2020-11-13	0.00
NSP6	2020-11-13	0.00
NSP7	2020-11-13	0.00
NSP8	2020-11-13	0.00
Spike	2020-11-13	0.00
NSP9	2020-11-13	0.00
NSP10	2020-11-13	0.00
NSP11	2020-11-13	0.00
NSP12	2020-11-13	0.00
M	2020-11-13	0.00
NSP13	2020-11-13	0.00
N	2020-11-13	0.00
NSP14	2020-11-13	0.00
NS3	2020-11-13	0.00
NSP15	2020-11-13	0.00
NSP16	2020-11-13	0.00
NS9b	2020-11-13	0.00
NS6	2020-11-13	0.00
NS9c	2020-11-13	0.00
NSP1	2020-11-13	0.00
NSP2	2020-11-13	0.00
NS8	2020-11-13	0.00
NSP3	2020-11-13	0.00
NSP4	2020-11-14	0.00
E	2020-11-14	0.00
NS7a	2020-11-14	0.00
NSP5	2020-11-14	0.00
NS7b	2020-11-14	0.00
NSP6	2020-11-14	0.00
NSP7	2020-11-14	0.00
NSP8	2020-11-14	0.00
Spike	2020-11-14	0.00
NSP9	2020-11-14	0.00
NSP10	2020-11-14	0.00
NSP11	2020-11-14	0.00
NSP12	2020-11-14	0.00
M	2020-11-14	0.00
NSP13	2020-11-14	0.00
N	2020-11-14	0.00
NSP14	2020-11-14	0.00
NS3	2020-11-14	0.00
NSP15	2020-11-14	0.00
NSP16	2020-11-14	0.00
NS9b	2020-11-14	0.00
NS6	2020-11-14	0.00
NS9c	2020-11-14	0.00
NSP1	2020-11-14	0.00
NSP2	2020-11-14	0.00
NS8	2020-11-14	0.00
NSP3	2020-11-14	0.00
NSP4	2020-11-15	0.00
E	2020-11-15	0.00
NS7a	2020-11-15	0.00
NSP5	2020-11-15	0.00
NS7b	2020-11-15	0.00
NSP6	2020-11-15	0.00
NSP7	2020-11-15	0.00
NSP8	2020-11-15	0.00
Spike	2020-11-15	0.00
NSP9	2020-11-15	0.00
NSP10	2020-11-15	0.00
NSP11	2020-11-15	0.00
NSP12	2020-11-15	0.00
M	2020-11-15	0.00
NSP13	2020-11-15	0.00
N	2020-11-15	0.00
NSP14	2020-11-15	0.00
NS3	2020-11-15	0.00
NSP15	2020-11-15	0.00
NSP16	2020-11-15	0.00
NS9b	2020-11-15	0.00
NS6	2020-11-15	0.00
NS9c	2020-11-15	0.00
NSP1	2020-11-15	0.00
NSP2	2020-11-15	0.00
NS8	2020-11-15	0.00
NSP3	2020-11-15	0.00
NSP4	2020-11-16	0.00
E	2020-11-16	0.00
NS7a	2020-11-16	0.00
NSP5	2020-11-16	0.00
NS7b	2020-11-16	0.00
NSP6	2020-11-16	0.00
NSP7	2020-11-16	0.00
NSP8	2020-11-16	0.00
Spike	2020-11-16	1.00
NSP9	2020-11-16	0.00
NSP10	2020-11-16	0.00
NSP11	2020-11-16	0.00
NSP12	2020-11-16	0.50
M	2020-11-16	0.00
NSP13	2020-11-16	0.00
N	2020-11-16	0.50
NSP14	2020-11-16	0.50
NS3	2020-11-16	0.00
NSP15	2020-11-16	0.50
NSP16	2020-11-16	0.00
NS9b	2020-11-16	0.00
NS6	2020-11-16	0.00
NS9c	2020-11-16	0.00
NSP1	2020-11-16	0.00
NSP2	2020-11-16	0.00
NS8	2020-11-16	0.00
NSP3	2020-11-16	0.50
NSP4	2020-11-17	0.00
E	2020-11-17	0.00
NS7a	2020-11-17	0.00
NSP5	2020-11-17	0.00
NS7b	2020-11-17	0.00
NSP6	2020-11-17	0.00
NSP7	2020-11-17	0.00
NSP8	2020-11-17	0.00
Spike	2020-11-17	2.00
NSP9	2020-11-17	0.00
NSP10	2020-11-17	0.00
NSP11	2020-11-17	0.00
NSP12	2020-11-17	1.00
M	2020-11-17	0.00
NSP13	2020-11-17	0.00
N	2020-11-17	2.00
NSP14	2020-11-17	0.00
NS3	2020-11-17	1.00
NSP15	2020-11-17	0.00
NSP16	2020-11-17	0.00
NS9b	2020-11-17	0.00
NS6	2020-11-17	0.00
NS9c	2020-11-17	0.00
NSP1	2020-11-17	0.00
NSP2	2020-11-17	0.00
NS8	2020-11-17	0.00
NSP3	2020-11-17	1.00
NSP4	2020-11-18	0.00
E	2020-11-18	0.00
NS7a	2020-11-18	0.00
NSP5	2020-11-18	0.00
NS7b	2020-11-18	0.00
NSP6	2020-11-18	0.00
NSP7	2020-11-18	0.00
NSP8	2020-11-18	0.00
Spike	2020-11-18	0.00
NSP9	2020-11-18	0.00
NSP10	2020-11-18	0.00
NSP11	2020-11-18	0.00
NSP12	2020-11-18	0.00
M	2020-11-18	0.00
NSP13	2020-11-18	0.00
N	2020-11-18	0.00
NSP14	2020-11-18	0.00
NS3	2020-11-18	0.00
NSP15	2020-11-18	0.00
NSP16	2020-11-18	0.00
NS9b	2020-11-18	0.00
NS6	2020-11-18	0.00
NS9c	2020-11-18	0.00
NSP1	2020-11-18	0.00
NSP2	2020-11-18	0.00
NS8	2020-11-18	0.00
NSP3	2020-11-18	0.00
NSP4	2020-11-23	0.00
E	2020-11-23	0.00
NS7a	2020-11-23	0.00
NSP5	2020-11-23	0.00
NS7b	2020-11-23	0.00
NSP6	2020-11-23	0.00
NSP7	2020-11-23	0.00
NSP8	2020-11-23	0.00
Spike	2020-11-23	0.00
NSP9	2020-11-23	0.00
NSP10	2020-11-23	0.00
NSP11	2020-11-23	0.00
NSP12	2020-11-23	0.00
M	2020-11-23	0.00
NSP13	2020-11-23	0.00
N	2020-11-23	0.00
NSP14	2020-11-23	0.00
NS3	2020-11-23	0.00
NSP15	2020-11-23	0.00
NSP16	2020-11-23	0.00
NS9b	2020-11-23	0.00
NS6	2020-11-23	0.00
NS9c	2020-11-23	0.00
NSP1	2020-11-23	0.00
NSP2	2020-11-23	0.00
NS8	2020-11-23	0.00
NSP3	2020-11-23	0.00
NSP4	2020-11-29	0.00
E	2020-11-29	0.00
NS7a	2020-11-29	0.00
NSP5	2020-11-29	0.00
NS7b	2020-11-29	0.00
NSP6	2020-11-29	0.00
NSP7	2020-11-29	0.00
NSP8	2020-11-29	0.00
Spike	2020-11-29	2.00
NSP9	2020-11-29	0.00
NSP10	2020-11-29	0.00
NSP11	2020-11-29	0.00
NSP12	2020-11-29	1.00
M	2020-11-29	0.00
NSP13	2020-11-29	0.00
N	2020-11-29	1.00
NSP14	2020-11-29	0.00
NS3	2020-11-29	1.00
NSP15	2020-11-29	0.00
NSP16	2020-11-29	0.00
NS9b	2020-11-29	0.00
NS6	2020-11-29	0.00
NS9c	2020-11-29	0.00
NSP1	2020-11-29	0.00
NSP2	2020-11-29	0.00
NS8	2020-11-29	0.00
NSP3	2020-11-29	1.00
NSP4	2020-11-30	0.00
E	2020-11-30	0.00
NS7a	2020-11-30	0.00
NSP5	2020-11-30	0.00
NS7b	2020-11-30	0.00
NSP6	2020-11-30	0.00
NSP7	2020-11-30	0.00
NSP8	2020-11-30	0.50
Spike	2020-11-30	1.50
NSP9	2020-11-30	0.50
NSP10	2020-11-30	0.00
NSP11	2020-11-30	0.00
NSP12	2020-11-30	1.00
M	2020-11-30	0.00
NSP13	2020-11-30	1.00
N	2020-11-30	0.00
NSP14	2020-11-30	0.00
NS3	2020-11-30	0.00
NSP15	2020-11-30	0.00
NSP16	2020-11-30	0.00
NS9b	2020-11-30	0.00
NS6	2020-11-30	0.00
NS9c	2020-11-30	0.00
NSP1	2020-11-30	0.00
NSP2	2020-11-30	0.00
NS8	2020-11-30	0.00
NSP3	2020-11-30	1.00
NSP4	2020-12-02	0.00
E	2020-12-02	0.00
NS7a	2020-12-02	0.00
NSP5	2020-12-02	0.00
NS7b	2020-12-02	0.00
NSP6	2020-12-02	0.00
NSP7	2020-12-02	0.00
NSP8	2020-12-02	0.00
Spike	2020-12-02	2.00
NSP9	2020-12-02	0.00
NSP10	2020-12-02	0.00
NSP11	2020-12-02	0.00
NSP12	2020-12-02	1.00
M	2020-12-02	0.00
NSP13	2020-12-02	0.00
N	2020-12-02	1.00
NSP14	2020-12-02	0.00
NS3	2020-12-02	0.00
NSP15	2020-12-02	0.00
NSP16	2020-12-02	0.00
NS9b	2020-12-02	0.00
NS6	2020-12-02	0.00
NS9c	2020-12-02	0.00
NSP1	2020-12-02	0.00
NSP2	2020-12-02	0.00
NS8	2020-12-02	0.00
NSP3	2020-12-02	1.00
NSP4	2020-12-03	0.00
E	2020-12-03	0.00
NS7a	2020-12-03	0.00
NSP5	2020-12-03	1.00
NS7b	2020-12-03	0.00
NSP6	2020-12-03	0.00
NSP7	2020-12-03	0.00
NSP8	2020-12-03	0.00
Spike	2020-12-03	2.00
NSP9	2020-12-03	0.00
NSP10	2020-12-03	0.00
NSP11	2020-12-03	0.00
NSP12	2020-12-03	1.00
M	2020-12-03	0.00
NSP13	2020-12-03	0.00
N	2020-12-03	3.00
NSP14	2020-12-03	0.00
NS3	2020-12-03	0.00
NSP15	2020-12-03	1.00
NSP16	2020-12-03	0.00
NS9b	2020-12-03	0.00
NS6	2020-12-03	0.00
NS9c	2020-12-03	0.00
NSP1	2020-12-03	0.00
NSP2	2020-12-03	0.00
NS8	2020-12-03	0.00
NSP3	2020-12-03	3.00
NSP4	2020-12-04	0.50
E	2020-12-04	0.00
NS7a	2020-12-04	0.00
NSP5	2020-12-04	0.00
NS7b	2020-12-04	0.00
NSP6	2020-12-04	0.00
NSP7	2020-12-04	0.00
NSP8	2020-12-04	0.00
Spike	2020-12-04	1.50
NSP9	2020-12-04	0.00
NSP10	2020-12-04	0.00
NSP11	2020-12-04	0.00
NSP12	2020-12-04	1.50
M	2020-12-04	0.00
NSP13	2020-12-04	1.50
N	2020-12-04	1.00
NSP14	2020-12-04	0.00
NS3	2020-12-04	1.00
NSP15	2020-12-04	0.00
NSP16	2020-12-04	0.00
NS9b	2020-12-04	0.00
NS6	2020-12-04	0.00
NS9c	2020-12-04	0.00
NSP1	2020-12-04	0.00
NSP2	2020-12-04	0.00
NS8	2020-12-04	0.00
NSP3	2020-12-04	1.50
NSP4	2020-12-05	0.00
E	2020-12-05	0.00
NS7a	2020-12-05	0.00
NSP5	2020-12-05	0.50
NS7b	2020-12-05	0.00
NSP6	2020-12-05	0.00
NSP7	2020-12-05	0.00
NSP8	2020-12-05	0.00
Spike	2020-12-05	0.50
NSP9	2020-12-05	0.00
NSP10	2020-12-05	0.00
NSP11	2020-12-05	0.00
NSP12	2020-12-05	1.00
